idx,question,pred,gold,score,em,rouge1,categories,use_cot,cot_type
2733,基于文件中第6页的图片和文本描述，如果想要调整圆杆3之间的间距，需要调整哪个部件？,链条5,链条2,0.5,0.0,0.6666666666666666,"['位置关系', '部件识别', '指定页面']",False,unknown
2734,在文件中第5页提供的图片中，编号为5的部件相对于编号为4的部件的位置关系是？,位于上方,位于其右侧,0.33333333333333337,0.0,0.4444444444444445,"['位置关系', '部件识别', '指定页面']",False,unknown
2735,在文件中第5页提供的图片中，哪个部件位于柱塞（1）的最前端？,前填料组（3）,泵头(2),0.0,0.0,0.0,"['部件识别', '指定页面']",False,unknown
2736,参考文件中第5页的图片，如果介质从介质进口(9)进入，并经过前填料组(3)，那么接下来最有可能进入哪个部件？,部件(7),压力源接入口(7),0.3214285714285714,0.0,0.42857142857142855,"['部件识别', '指定页面']",False,unknown
2737,观察文件中第6页的图片，编号为6的部件位于哪个位置？,位于车架1的顶部,顶端左侧的导轨上,0.1875,0.0,0.25,"['位置关系', '部件识别', '指定页面']",False,unknown
2738,在文件中第6页的示意图中，如果要固定放置架的位置，需要操作哪个部件？,锁紧扳手,锁紧扳手（14）,0.5,0.0,0.6666666666666666,"['位置关系', '部件识别', '连接关系', '指定页面']",False,unknown
2739,在文件中第6页的示意图中，如果要移动PCB治具周转车，首先需要松开哪个部件，然后操作哪个部件？,锁紧扳手(14)和滑块(15),松开刹车（12），然后操作把手（11）,0.1323529411764706,0.0,0.17647058823529413,"['部件识别', '指定页面']",False,unknown
2740,根据专利文本，哪个部件用于支撑水箱体并避免其偏移？,定位底座,定位底座,1.0,1.0,1.0,"['部件识别', '功能作用']",False,unknown
2741,在文件中第6页的示意图中，哪个部件位于导热波纹管（编号5）的正上方？,进水管(6),进水管,0.5,0.0,0.6666666666666666,"['位置关系', '部件识别', '指定页面']",False,unknown
2742,在文件中第6页的示意图中，如果燃气锅炉的余热首先进入编号为4的部件，那么接下来余热会流向哪个部件？,编号为5的部件,导热波纹管（编号5）,0.2647058823529411,0.0,0.3529411764705882,"['部件识别', '指定页面']",False,unknown
2743,在文件中第6页的示意图中，如果需要检测水箱体内的温度，那么温度检测仪（编号7）会把数据传输到哪个部件上进行显示？,显示控制面板(8),图中未显示，需其他部件辅助,0.13636363636363638,0.0,0.18181818181818185,"['部件识别', '指定页面']",False,unknown
2744,根据专利文本，液体浓缩系统通过什么方式使处理对象液体的挥发成分蒸发？,减压环境,在减压环境下蒸发,0.5,0.0,0.6666666666666666,['其他'],False,unknown
2745,在文件中第11页的液体浓缩系统示意图中，部件97相对于部件96的位置关系是什么？,位于部件96的右侧,在部件96的下方,0.4411764705882353,0.0,0.5882352941176471,"['位置关系', '部件识别', '指定页面']",False,unknown
2746,在文件中第11页的液体浓缩系统示意图中，部件84相对于部件92的位置关系是什么？,部件84位于部件92的左侧,在部件92的左侧,0.5,0.0,0.6666666666666667,"['位置关系', '部件识别', '指定页面']",False,unknown
2747,在文件中第11页的液体浓缩系统中，如果原料从原料缸90流出，经过阀门91后，下一步会流向哪个部件？,部件1,液体浓缩器1,0.16666666666666666,0.0,0.2222222222222222,"['部件识别', '指定页面']",False,unknown
2748,根据文件中第11页的示意图，真空泵98连接到哪个部件，以实现减压环境？,蒸发液缸95和浓缩液缸101,蒸发液缸95和浓缩液缸101,1.0,1.0,1.0,"['部件识别', '连接关系', '指定页面']",False,unknown
2749,根据专利文本，在液体浓缩系统中，哪个机构用于测量供给到带槽管的热水温度？,测温机构,热水温度传感器,0.13636363636363635,0.0,0.18181818181818182,['功能作用'],False,unknown
2750,根据文本信息，该理盖机主要涉及的技术领域是什么？,材料整理技术领域,材料整理,0.5,0.0,0.6666666666666666,['部件识别'],False,unknown
2751,根据文本信息，该发电机高空吊装快拆装置通过设置什么结构可对发电机起到固定作用，便于发电机的运送？,液压缸,框体,0.0,0.0,0.0,"['功能作用', '连接关系']",False,unknown
2752,根据文本信息，空压机集中控制联控柜的最大特点是什么？,控制精度高,多台集中控制，智能节能,0.18750000000000006,0.0,0.25000000000000006,['部件识别'],False,unknown
2753,根据文本信息，本发明旨在解决什么技术问题？,焊球不能均匀分散且存在滞留问题,如何在焊球印刷中，通过简单的构成，使焊球均匀地分散在掩膜面上，并向掩膜开口部填充，同时能够回收剩余的焊球。,0.1764705882352941,0.0,0.23529411764705882,['其他'],False,unknown
2754,根据文本信息，焊球填充部件由什么材料制成？,铜或不锈钢,钢板,0.2142857142857143,0.0,0.28571428571428575,['其他'],False,unknown
2755,在文件中第13页的图片中，部件60相对于部件62的位置关系是什么？,部件60位于部件62的上方,部件60位于部件62的上方,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2756,在文件中第13页提供的图片中，哪个部件直接位于焊球24的上方？,部件60,部件60,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2757,根据文件中第13页的图片和文本信息，若要向焊球供给部62补充焊球，需要如何操作？,焊球储存部60旋转，使焊球通过出口75，使焊球储存部60下降,旋转执行器78，使焊球储存部60旋转，同时通过缸75使焊球储存部60下降。,0.5820895522388061,0.0,0.7761194029850748,['指定页面'],False,unknown
2758,基于文件中第13页的图片信息，并结合文本描述，如果焊球供给部62的焊球不足，哪个部件会直接参与焊球的补充过程？,焊球储存部60,焊球储存部60,1.0,1.0,1.0,"['部件识别', '工作原理', '指定页面']",False,unknown
2759,根据文本信息，该汽轮发电机组油系统吹扫系统通过安装的什么部件，避免了在进行吹扫的过程中产生灰尘？,过滤网,雾化喷头,0.0,0.0,0.0,"['部件识别', '连接关系', '工作原理']",False,unknown
2760,在文件中第7页图1中，部件9（喷雾头）相对于部件11（循环管）的位置是？,位于部件11的左侧,在其左侧,0.23076923076923073,0.0,0.30769230769230765,"['位置关系', '指定页面']",False,unknown
2761,在文件中第7页图1中，部件4（液压缸）相对于部件6（超声波发射器）的位置是？,位于部件6的下方,在左下方,0.25,0.0,0.3333333333333333,"['位置关系', '指定页面']",False,unknown
2762,根据文件中第7页的图1，气体从部件8（废气管）进入设备后，主要被哪个部件进行处理？,部件5,部件5（废气过滤活性炭层）,0.28125,0.0,0.375,"['部件识别', '指定页面']",False,unknown
2763,根据文件中第7页的图1，部件11（循环管）与部件12（海绵罩）相连接，且部件11（循环管）还连接了哪个部件，以形成一个循环结构？,部件10,部件10（过滤罩）,0.46153846153846145,0.0,0.6153846153846153,"['部件识别', '连接关系', '指定页面']",False,unknown
2764,根据专利简介，本实用新型旨在解决什么问题？,解决气管缠绕导致连接处掉落损坏的问题,解决气管在移动过程中容易发生缠绕，导致气管与防爆式气动小车连接处发生掉落损坏的问题。,0.44999999999999996,0.0,0.6,['其他'],False,unknown
2765,参考文件中第7页的示意图，如果需要调整第一限位块(503)和第二限位块(505)的位置，需要操作哪个部件？,按杆(501),按杆(501),1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2766,观察文件中第7页的示意图，如果气管放置在直板(3)上，且需要通过限位机构固定，那么气管将会与哪些部件直接接触？,限位块(501)和限位板(503),第一限位块(503)和第二限位块(505),0.5921052631578947,0.0,0.7894736842105262,"['连接关系', '指定页面']",False,unknown
2767,根据专利文本，哪个部件用于缓冲按压板与机电设备接触时的压力，以避免损坏机电设备？,缓冲弹簧,缓冲弹簧,1.0,1.0,1.0,"['部件识别', '功能作用', '连接关系']",False,unknown
2768,根据文件中第6页的图片1，编号为8的部件在编号为6的部件的什么位置？,下方,下方,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2769,根据文件中第6页的图片1，编号为4的部件相对于编号为1的部件位置是什么？,在上方,在上方,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2770,根据文件中第6页的图片1，如果需要调整机电设备的高度，首先应该操作哪个部件？,电动伸缩杆(7),液压缸,0.0,0.0,0.0,"['部件识别', '指定页面']",False,unknown
2771,根据专利描述，废水处理装置的主要功能是什么？,对有机性废水中的氨氮进行部分硝化,将有机性废水中的氨型氮进行部分硝化而除去氮。,0.5921052631578947,0.0,0.7894736842105263,"['部件识别', '功能作用']",False,unknown
2772,专利中提到，为实现节能，本发明与现有技术相比有何改进？,通过部分硝化减少好氧槽曝气量实现节能,减少了好氧槽中的曝气量。,0.4,0.0,0.5333333333333333,['其他'],False,unknown
2773,在文件中第10页提供的图片中，编号22的部件位于哪个部件的下游？,定位杆,部件50,0.0,0.0,0.0,"['部件识别', '指定页面']",False,unknown
2774,根据文件中第10页的图片，如果处理水的氨浓度过高，水量控制装置92会如何调节？,减少水量,增加分配给第1无氧槽24的废水流量。,0.13636363636363635,0.0,0.1818181818181818,['指定页面'],False,unknown
2775,在文件中第10页提供的图片中，编号38的部件相对于编号36的部件位置是什么？,位于上方,位于上方,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2776,参考文件中第5页的图片，部件7相对于部件6的位置关系是什么？,部件7位于部件6的上方,部件7位于部件6的左侧,0.6136363636363636,0.0,0.8181818181818182,"['位置关系', '部件识别', '指定页面']",False,unknown
2777,参考文件中第5页的图片，部件2位于哪个部件的正下方？,部件1,部件1,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2778,根据文件中第5页的示意图，如果想要加长部件7的长度，理论上应该调整哪个部件的位置？,部件5,部件6,0.5,0.0,0.6666666666666666,"['位置关系', '部件识别', '指定页面']",False,unknown
2779,根据专利描述，哪种类型的废物或残渣被添加到直接还原区(2)？,氧化物粉尘,主要包括含氧化物形态的铁的物质(38),0.1875,0.0,0.25,['其他'],False,unknown
2780,根据文本信息，哪个部件用于提醒靠近人员穿戴防护器具？,语音提示装置,语音提示装置,1.0,1.0,1.0,"['部件识别', '功能作用']",False,unknown
2781,在文件中第6页的示意图中，语音提示装置(6)与哪个部件相邻最近？,顶部封板(4),涂装区间(2),0.21428571428571427,0.0,0.2857142857142857,"['部件识别', '指定页面']",False,unknown
2782,在文件中第6页的示意图中，滑动封门(3)位于哪个部件的附近？,顶部封板(4),涂装区间(2),0.21428571428571427,0.0,0.2857142857142857,"['部件识别', '指定页面']",False,unknown
2783,参考文件中第6页的示意图，如果需要更换抽气设备，首先需要接近哪个部件？,顶部封板,顶部封板(4),0.5454545454545454,0.0,0.7272727272727273,"['部件识别', '指定页面']",False,unknown
2784,在文件中第6页的示意图中，如果涂装区间(2)需要进行气体抽取，气体通过哪个部件直接排出？,抽气设备(7),抽气设备(7),1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
2785,根据专利描述，圆盘变位焊接机解决了什么主要问题？,解决工人劳动强度大、焊缝不均匀、焊接质量差的问题,解决焊接大型法兰或圆盘工件时，工人劳动强度大，焊缝不均匀，焊接质量差的问题。,0.532258064516129,0.0,0.7096774193548387,['其他'],False,unknown
2786,在圆盘变位焊接机中，哪个部件用于改变电机转速，从而使圆盘转速与操作者的施焊速度同步？,变频控制器,变频控制器,1.0,1.0,1.0,"['部件识别', '功能作用']",False,unknown
2787,根据文件中第4页图示，哪个部件位于焊接法兰件（2）的正下方？,部件3,圆盘（6）,0.0,0.0,0.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2788,根据文件中第4页图示，哪个部件直接安装在减速机（3）的上方？,部件2,圆盘（6）,0.0,0.0,0.0,"['位置关系', '部件识别', '连接关系', '指定页面']",False,unknown
2789,根据文件中第4页图示，如果需要调整焊接法兰件（2）的位置，需要通过哪个部件进行调节?,圆盘(6),圆盘（6）,0.7,1.0,0.6,"['位置关系', '部件识别', '指定页面']",False,unknown
2790,根据文件中第4页图示，减速机（3）与圆盘（6）之间通过什么部件连接?,键(5),轴承（5）,0.16666666666666669,0.0,0.22222222222222224,"['位置关系', '部件识别', '连接关系', '指定页面']",False,unknown
2791,根据专利文本，钢丝绳润滑保养的目的是什么？,防止钢丝绳磨损、疲劳、腐蚀,防止钢丝绳的磨损、疲劳和腐蚀,0.6666666666666667,0.0,0.888888888888889,"['部件识别', '功能作用']",False,unknown
2792,根据专利文本，本实用新型的钢丝绳密封结构与现有技术相比，最大的优势是什么？,使用方便且能够适应不同规格的钢丝绳,能够适应不同规格的钢丝绳，使用方便,0.7058823529411764,0.0,0.9411764705882353,['部件识别'],False,unknown
2793,在文件中第5页的图中，编号为3的部件是什么？,第一半圆柱筒体,进口,0.0,0.0,0.0,"['部件识别', '指定页面']",False,unknown
2794,在文件中第5页的图中，编号为4的部件相对于编号为3的部件的位置关系是什么？,位于右侧,位于相对的另一侧,0.375,0.0,0.5,"['位置关系', '部件识别', '指定页面']",False,unknown
2795,根据文件中第5页的示意图，如果需要更换密封件，应该先从哪个部件入手？,部件5,可拆卸的密封件（5）,0.23076923076923073,0.0,0.30769230769230765,"['部件识别', '指定页面']",False,unknown
2796,根据文件中第5页的示意图，轴向卡口 (6) 位于哪个部件上？,位于端盖(3)和端盖(4)上,可拆卸的密封件 (5),0.125,0.0,0.16666666666666666,"['部件识别', '指定页面']",False,unknown
2797,根据专利文本，为了调节冲击件的重量，可以通过哪个部件自由增加或减少沙盒内部沙子的含量？,加沙口,加沙口,1.0,1.0,1.0,"['位置关系', '部件识别', '功能作用']",False,unknown
2798,在文件中第6页提供的图片中，编号为2的支撑杆相对于编号为1的底座的位置关系是？,位于底座的上方,位于底座上方,0.6923076923076923,0.0,0.923076923076923,"['位置关系', '部件识别', '指定页面']",False,unknown
2799,观察文件中第6页的图片，哪个部件直接连接控制板(9)?,部件8,导线,0.0,0.0,0.0,"['部件识别', '连接关系', '指定页面']",False,unknown
2800,根据文件中第6页的图片，要调整冲击件（5）的数量，需要操作哪个部件?,控制板(9),夹具 (16，图中未明确标出，但是冲击件悬挂于顶板下方，所以与夹具有关),0.1097560975609756,0.0,0.14634146341463414,"['部件识别', '指定页面', '数量相关']",False,unknown
2801,根据专利文本，卧式直通除污器的筒体沿什么方向延伸？,部件22位于部件23的左侧,水平方向,0.0,0.0,0.0,['其他'],False,unknown
2802,在文件中第6页的图中，编号4的部件相对于编号5的部件位置关系是？,在编号5的部件的右侧,位于编号5部件的右侧,0.6000000000000001,0.0,0.8000000000000002,"['位置关系', '指定页面']",False,unknown
2803,根据文件中第6页的图片，哪个编号的部件直接连接到排污阀？,部件9,1,0.0,0.0,0.0,"['连接关系', '指定页面']",False,unknown
2804,在文件中第6页的示意图中，如果需要拆卸滤网管（5），首先需要操作哪个部件？,第三法兰(6),第二法兰（3）,0.3214285714285714,0.0,0.42857142857142855,"['部件识别', '指定页面']",False,unknown
2805,在文件中第6页的示意图中，液体经过滤网管（5）后，下一个流经的部件是什么？,出水管(4),出水管（4）,0.75,1.0,0.6666666666666666,"['部件识别', '指定页面']",False,unknown
2806,根据专利文本，托盘式过滤装置解决了什么技术问题？,解决托盘式过滤装置过滤效果较差的问题,托盘式过滤装置的过滤效果较差。,0.6363636363636364,0.0,0.8484848484848485,['其他'],False,unknown
2807,根据文件中第7页的示意图，污水通过水管5喷洒后，首先接触的部件是什么？,散水盘3,散水盘3,1.0,1.0,1.0,"['部件识别', '连接关系', '指定页面']",False,unknown
2808,根据文件中第7页的示意图，哪个部件直接位于过滤部2的上方？,部件1,滤孔板11,0.1875,0.0,0.25,"['位置关系', '部件识别', '指定页面']",False,unknown
2809,根据专利文本，该新型螺杆泵中，哪个部件用于连接第一外壳和第二外壳，并且其内部可以拔出插杆？,固定杆,固定板,0.5,0.0,0.6666666666666666,"['位置关系', '部件识别', '功能作用', '连接关系']",False,unknown
2810,根据专利描述，主动型屏蔽等压电机交换器一体式能量回收装置的主要应用领域是什么？,泵领域,泵领域,1.0,1.0,1.0,['部件识别'],False,unknown
2811,根据专利描述，本发明解决的现有技术问题是什么？,提供一种主动型屏蔽等压电机交换器一体式能量回收装置,提供一种能够自主进行散热、噪音小、电机内置、安装方便、安装自由、能够自主进行判断是否卡主、能够用于深海等要求严格环境下的主动型屏蔽等压电机交换器一体式能量回收装置,0.35377358490566035,0.0,0.4716981132075471,['部件识别'],False,unknown
2812,根据文件中第7页的示意图，如果高压水从编号1的高压进水口进入，经过第三通道后，接下来会进入哪个通道？,第二通道,第二通道,1.0,1.0,1.0,['指定页面'],False,unknown
2813,根据专利描述，第一止水预埋件的外部设置有什么？,止水钢板,止水钢板,1.0,1.0,1.0,['位置关系'],False,unknown
2814,在文件中第7页的图中，编号4的部件相对于编号2的部件位置是什么？,位于编号2的部件的下方,位于编号2的下方,0.6315789473684211,0.0,0.8421052631578948,"['位置关系', '部件识别', '指定页面']",False,unknown
2815,在文件中第7页的图中，编号7的部件位于哪个部件的上方，且距离最近？,部件5,楼板(1),0.0,0.0,0.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2816,根据文件中第7页的示意图，如果需要调整角钢(6)的位置，需要操作哪个部件？,高强螺母(5),第一高强螺母(4)和第二高强螺母(5),0.40384615384615385,0.0,0.5384615384615384,"['位置关系', '部件识别', '指定页面']",False,unknown
2817,根据专利文本，塑胶垫圈的注塑模具包括哪些主要部件？,底座、导柱、滑动板、升降气缸、下模、上模、模具腔、抽气孔、抽气管、原料进料装置,底座、导柱、固定板、升降气缸、滑动板、上模、下模、抽气孔、原料进口、原料进料装置,0.6265822784810127,0.0,0.8354430379746836,['其他'],False,unknown
2818,根据专利文本，本实用新型的塑胶垫圈注塑模具如何避免成品产生气孔？,在下模上设置有模具腔,通过抽气泵对模具腔内部进行吸气处理。,0.1607142857142857,0.0,0.21428571428571427,['其他'],False,unknown
2819,在文件中第6页提供的图片中，编号为20的部件是什么？,抽气管,抽气孔,0.5,0.0,0.6666666666666666,"['部件识别', '指定页面']",False,unknown
2820,在文件中第6页提供的图片中，部件27相对于部件5的位置是什么？,部件27位于部件5的上方,在上方且偏左,0.16666666666666666,0.0,0.2222222222222222,"['位置关系', '部件识别', '指定页面']",False,unknown
2821,在文件中第6页提供的图片中，如果需要调节上支撑板(13)的高度，应该操作哪个部件？,升降气缸(3),驱动杆(23),0.3214285714285714,0.0,0.42857142857142855,"['部件识别', '指定页面']",False,unknown
2822,在文件中第6页的图片中，如果原料需要进入模具腔内，依次经过的部件有哪些？,部件25、部件22、部件21、部件20、部件19,原料进料桶(29) -> 原料出口(33) -> 原料进管(27) -> 原料进口(26)-> 模具腔,0.08823529411764706,0.0,0.11764705882352942,['指定页面'],False,unknown
2823,根据文件中第7页的图片，编号为19的部件相对于编号为16的部件的位置是什么？,位于下方,直接接触且在16的下半部分。,0.08333333333333334,0.0,0.11111111111111112,"['位置关系', '部件识别', '指定页面']",False,unknown
2824,根据文件中第7页的图片，编号为23的部件直接接触且位于哪个部件的下方？,定位杆,螺杆18,0.2142857142857143,0.0,0.28571428571428575,"['位置关系', '部件识别', '连接关系', '指定页面']",False,unknown
2825,根据文件中第7页的图片，如果升降平台要上升，螺杆18需要带动哪个部件运动？,螺母21,螺母21,1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
2826,根据文件中第7页的图片，如果需要调整升降平台的高度，哪个部件需要带动螺杆18配合工作？,螺母(21),升降电机12,0.25,0.0,0.3333333333333333,"['部件识别', '连接关系', '指定页面']",False,unknown
2827,在文件中第5页提供的图片中，部件4相对于部件1的位置关系是什么？,位于部件1的下方,部件4位于部件1的内部,0.47368421052631576,0.0,0.631578947368421,"['位置关系', '部件识别', '指定页面']",False,unknown
2828,在文件中第5页提供的图片中，部件3在部件2的哪个方向？,部件22位于部件23的左侧,下方,0.0,0.0,0.0,['指定页面'],False,unknown
2829,观察文件中第5页的图片，如果需要调整辊轮1的位置，可以首先调整哪个部件？,部件4,部件3（支撑座）,0.2727272727272727,0.0,0.36363636363636365,"['位置关系', '部件识别', '指定页面']",False,unknown
2830,观察文件中第5页的图片，部件2（轴）通过哪个部件与部件1（辊轮）连接？,部件4,部件4（自动调心辊子轴承）,0.28125,0.0,0.375,"['部件识别', '连接关系', '指定页面']",False,unknown
2831,根据专利文本，上升管换热器的主要作用是什么？,用于焦炉余热回收,用于回收焦炉荒煤气的余热。,0.5714285714285715,0.0,0.761904761904762,"['部件识别', '功能作用']",False,unknown
2832,在文件中第6页的图1中，测温热电偶（编号2）位于哪个部件的内部？,保护管(3),保护管,0.5,0.0,0.6666666666666666,"['位置关系', '部件识别', '指定页面']",False,unknown
2833,在文件中第6页的图1中，固定板（编号5）相对于上升管换热器（编号6）的位置关系是什么？,位于上升管换热器(6)的顶部,固定板位于上升管换热器的内部顶部。,0.532258064516129,0.0,0.7096774193548386,"['位置关系', '部件识别', '连接关系', '指定页面']",False,unknown
2834,根据文件中第6页的图1，显示仪（编号4）直接连接哪个部件，从而获取温度数据？,测温热电偶(2),测温热电偶（编号2）,0.4999999999999999,0.0,0.6666666666666665,"['部件识别', '连接关系', '指定页面']",False,unknown
2835,在文件中第6页的图1中，如果需要更换测温热电偶（编号2），最先需要解除哪个部件的连接？,显示仪(编号4),显示仪（编号4）,0.8125,1.0,0.75,"['部件识别', '连接关系', '指定页面']",False,unknown
2836,根据专利描述，本实用新型涉及的技术领域是？,包装瓶盖的技术领域,包装瓶盖,0.46153846153846145,0.0,0.6153846153846153,['其他'],False,unknown
2837,本实用新型解决的主要技术问题是什么？,解决现有装置操作方式较不便利、效率较低且可靠性较差的问题,实现瓶盖多面图案的自动印刷,0.07317073170731708,0.0,0.0975609756097561,['部件识别'],False,unknown
2838,在文件中第7页的图2中，编号为15的部件相对于编号为16的部件位置关系是？,位于左侧,位于其右侧,0.4999999999999999,0.0,0.6666666666666665,"['位置关系', '部件识别', '指定页面']",False,unknown
2839,在文件中第7页的图2中，部件13相对于部件14的位置是？,位于部件14的上方,部件13位于部件14的左侧,0.4772727272727273,0.0,0.6363636363636364,"['位置关系', '指定页面']",False,unknown
2840,根据文件中第7页的图2，如果驱动电机(13)带动活动架(12)向左移动，推板(15)的运动方向是？,向左,向左,1.0,1.0,1.0,['指定页面'],False,unknown
2841,在文件中第6页的示意图中，试压管(122)位于哪个部件的上方且与之相连？,放置架(3),管道(2),0.2727272727272727,0.0,0.3636363636363636,"['位置关系', '部件识别', '指定页面']",False,unknown
2842,在文件中第6页的示意图中，控制台(13)相对于试压门(11)的位置是？,在试压门(11)的左侧,位于试压门(11)的左侧,0.6521739130434783,0.0,0.8695652173913043,"['位置关系', '指定页面']",False,unknown
2843,如果需要调节文件中第6页所示试压泵(12)的压力，操作人员最有可能在哪个部件上进行操作？,控制台(13),控制台(13),1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
2844,如果文件中第6页的试压过程中管道(2)发生泄漏，需要立即关闭哪个部件以停止试压？,阀门(12),试压泵(12)上的阀门(121),0.40909090909090906,0.0,0.5454545454545454,"['部件识别', '工作原理', '指定页面']",False,unknown
2845,在文件中第5页的图1中，编号为7的部件（集油盒）相对于编号为1的部件（分离机构主体）的位置关系是？,位于下方,位于下方,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2846,观察文件中第5页的图1，编号为8的部件（挡板）位于编号为哪个部件的上方？,位于下方,3,0.0,0.0,0.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2847,根据文件中第5页的图1，如果油液通过圆弧板进入到指定位置，那么接下来油液会进入哪个部件？,防外溅斜板,漏油槽,0.0,0.0,0.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2848,在文件中第5页的图1中，如果油液要进入集油盒，必须经过哪个部件的防护？,防外溅斜板,防外溅斜板,1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
2849,根据专利文本，多振幅复合弛张筛旨在解决哪个主要问题？,解决前后负载不均衡的问题,现有弛张筛浮动筛框前后负载不均衡的问题,0.4838709677419355,0.0,0.6451612903225806,['其他'],False,unknown
2850,在文件中第6页的图2中，编号为4的部件相对于编号为6的部件的位置关系是什么？,位于上方,位于下方,0.5625,0.0,0.75,"['位置关系', '部件识别', '指定页面']",False,unknown
2851,在文件中第6页图2中，编号为7的部件距离哪个部件的最近？,定位杆,电机驱动装置5,0.0,0.0,0.0,"['部件识别', '指定页面']",False,unknown
2852,观察文件中第6页的图2，激振器7是通过哪个部件将激振力传递到主筛框6上的？,谐振弹簧3,谐振弹簧3,1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
2853,根据文件中第6页的图2，要调整多振幅复合弛张筛的振幅，可能需要调整哪个部件？,激振器,激振器7的偏心率,0.40909090909090906,0.0,0.5454545454545454,"['部件识别', '指定页面']",False,unknown
2854,根据专利描述，背挂零件盒的主要应用领域有哪些？,机械加工、电子、制药、化工等,机械加工、电子、制药、化工等行业,0.7,0.0,0.9333333333333333,['其他'],False,unknown
2855,背挂零件盒的正面下端设置了什么结构，以方便物品的分类？,插标签夹,插标签夹,1.0,1.0,1.0,['其他'],False,unknown
2856,在文件中第5页的图中，零件盒的插标签夹(4)位于什么位置？,位于盒体正面下端,盒体正面下端,0.6428571428571428,0.0,0.8571428571428571,"['位置关系', '指定页面']",False,unknown
2857,在文件中第5页的图中，零件盒的加强劲(2)位于什么位置？,位于零件盒的两侧,盒体的二侧,0.34615384615384615,0.0,0.4615384615384615,"['位置关系', '指定页面']",False,unknown
2858,观察文件中第5页的示意图，如果需要将零件盒挂在百叶挂板上，需要使用哪个结构？,结构1,挂钩凹槽(1),0.15000000000000002,0.0,0.2,['指定页面'],False,unknown
2859,结合文件中第5页的示意图，当零件盒挂在百叶挂板上时，为了方便取放物品，哪个结构起到了关键作用？,倾斜口,倾斜口(3),0.5,0.0,0.6666666666666666,"['功能作用', '指定页面']",False,unknown
2860,在文件中第6页的图中，编号11的部件相对于编号6的部件的位置关系是？,位于编号6的部件的右侧,在编号6的右侧，通过转轴连接,0.35999999999999993,0.0,0.4799999999999999,"['位置关系', '指定页面']",False,unknown
2861,在文件中第6页的图中，编号5的部件位于哪个部件的正下方？,部件6,U型底盘6,0.1875,0.0,0.25,"['位置关系', '部件识别', '指定页面']",False,unknown
2862,根据文件中第6页的示意图，如果需要调整过渡滑板11的角度，应该操作哪个部件？,第二阻尼转轴(15),支撑杆12和限位卡槽13,0.06818181818181818,0.0,0.0909090909090909,"['部件识别', '指定页面']",False,unknown
2863,根据文件中第6页的示意图，如果需要推动路沿石，哪个部件直接与路沿石接触？,部件19,推板4,0.0,0.0,0.0,"['部件识别', '连接关系', '指定页面']",False,unknown
2864,根据文本信息，该高温焊接待焊接件侧压固定结构主要应用于哪个技术领域？,解决现有技术方案的不足，提供焊接效率高、焊缝平整并能对筒体接管管口曲线切割的设备,焊接技术领域,0.13043478260869568,0.0,0.1739130434782609,"['功能作用', '连接关系']",False,unknown
2865,在文件中第8页的主视图中，哪个部件位于五分度圆盘的中间？,治具,导轨,0.0,0.0,0.0,"['部件识别', '指定页面']",False,unknown
2866,在文件中第9页的全自动五边形喷涂机主视图中，治具相对于五分度圆盘的位置是什么？,位于五分度圆盘的下方,均匀设于五分度圆盘外围,0.4285714285714285,0.0,0.5714285714285713,"['位置关系', '部件识别', '指定页面']",False,unknown
2867,根据文件中第10页的工艺流程示意图，完成除尘后，下一步工序是什么？,正喷,正喷,1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
2868,根据文件中第10页的工艺流程示意图，反喷工序之后，下一个工序是什么？,下料,下料,1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
2869,根据专利文本，本发明旨在解决现有技术中的哪个问题？,解决焊丝清洗机占用空间大、清洗速度慢的问题,提供一种占用空间小、清洗速度快的在线物理清洗焊丝清洗机。,0.45918367346938777,0.0,0.6122448979591837,['其他'],False,unknown
2870,在文件中第5页的图中，编号为17的部件相对于编号为8的部件的位置关系是？,位于上方,位于8的左侧,0.30000000000000004,0.0,0.4,"['位置关系', '部件识别', '指定页面']",False,unknown
2871,在文件中第5页的图中，编号为6的部件相对于编号为4的部件的位置关系是？,位于下方,位于4的右下侧,0.40909090909090906,0.0,0.5454545454545454,"['位置关系', '部件识别', '指定页面']",False,unknown
